,restaurant_id,text,overall_rating,food_rating,ambience_rating,service_rating,value_rating,date
131,124206,"Great service, amazing food, fantastic atmosphere. I went with my partner for our anniversary and got the all in sharing platter and it was unreal. The meats were cooked to perfection and the chips are hands down the best chips I have ever had. The cheesecake for desert was also great. Our waiter was brilliant, explained everything to do with the cuts etc. I highly recommend anyone to dine at Blacklock.",5,5.0,5.0,5.0,5.0,2020-09-07
132,124206,"The All-In is an excellent way to share lunch with friends and is fantastic value! Service was excellent, everything was great.",5,5.0,5.0,5.0,5.0,2020-08-15
133,124206,Excellent food and quick service! Beef dripping fries were amazing!,5,5.0,5.0,5.0,4.0,2020-03-11
134,124206,"Amazing food, exceptional vibe and services! I’ll be there again soon.",5,5.0,5.0,5.0,5.0,2020-01-19
135,124206,"Incredible chops, lovely service and fantastic vibe - will be back again soon 👍🏻😊",5,5.0,5.0,5.0,5.0,2019-11-28
136,124206,"Amazing time! Food was delicious, staff amazing and the all place was really really nice! Def would come back!",4,5.0,4.0,5.0,5.0,2019-10-06
137,124206,Great food but pricing was a bit confusing so we paid far more than expected. Would go again though,4,5.0,5.0,5.0,4.0,2019-08-19
138,124206,"Excellent venue, incredible staff and management. Everyone was helpful, polite and couldn’t do anymore to make the experience enjoyable. Great cocktail menu and they make a mean old fashioned!  This is only beaten by the meal which was sublime, amazing quality and beautifully cooked and presented.  Highly recommend anyone to visit - if you’re not in the area make the journey as you don’t want to miss out!",5,5.0,5.0,5.0,5.0,2019-07-03
139,124206,"In one word &quot;outstanding&quot;.. I have no doubt in my mind that this is the best Sunday lunch in London, maybe even the world! We&#039;ve been for steaks as well, forget about Gaucho and Hawksmoor, there is nowhere better than Blacklock, it&#039;s our new favourite place. Thank you Matt and the rest of the team at Blacklock, a truly memorable dining experience every time, we&#039;re looking forward to the next visit already!",5,5.0,5.0,5.0,5.0,2019-05-12
140,124206,Phenomenal food and staff. Have been lots of times and never disappoints.,5,5.0,5.0,5.0,5.0,2019-04-06
141,124206,"Nice place. Had the sharing platter, some of the meat was chewy but it was good value £76 for 2 with a couple of cocktails each. Nice atmosphere and excellent service.",4,3.0,4.0,5.0,5.0,2019-02-23
142,124206,"We had the steak sandwich before 6.00pm for £10.<br />Excellent flavour of the meat, mustard was a bit much but cleared the nasal passages out!!<br />Our chips were a bit paltry and overdone but these were removed from the bill and we were given a free sweet, so we were happy with that.  Cocktails for a £5.00 were good also.  Overall a good pre theatre meal.",4,4.0,4.0,5.0,4.0,2019-01-03
143,124206,Perfect place for Sunday roast with friends!,5,5.0,4.0,4.0,4.0,2018-11-18
144,124206,Good quality food for people who like meat. No fuss service with time to explain menu In detail for people not familiar with a chop house.,5,4.0,4.0,5.0,5.0,2018-10-08
145,124206,The food was really good the service was great,4,4.0,3.0,5.0,3.0,2018-08-18
146,124206,Honestly the best steak I&#039;ve ever had.... Excellent quality and perfectly cooked to your liking. Seasoned impecabelly and sauses we&#039;re fantastic. 10/10,5,5.0,5.0,5.0,5.0,2018-06-18
147,124206,"Tasty food ( if you are not a vegetarian ) , very friendly and attentive service, surprisingly spacious , fab cocktails. would definitely recommend !",5,5.0,5.0,5.0,5.0,2018-04-21
148,124206,Beautiful food and good value for money! The steak sandwich was delicious as were the chips! Will definitely be back next time we are in London!,5,5.0,5.0,5.0,5.0,2018-02-12
149,124206,Bien ras a signaler 👍,4,3.0,4.0,4.0,2.0,2017-12-16
150,124206,We went for the sharing platter and the meat was very fatty and burnt,4,3.0,5.0,4.0,4.0,2017-10-13
151,124206,"Terrific from start to finish. Greeted enthusiastically at reception and looked after very well by smiling attentive staff. Relatively simple food (meat, meat and the odd chip) cooked perfectly. Not cheap (£60 for two with a few beers) but worth it.",4,4.0,4.0,5.0,4.0,2017-07-22
152,124206,Well cooked and well priced steaks. £5 cocktails were decent and the wine was a decent price considering the location. The restaurant was quite crowded and music quite loud when we went so ambience wasn&#039;t quite right and the waiters really need to chill out about re-pouring water-they visited as soon as a glass was emptied.,4,4.0,3.0,4.0,5.0,2017-04-29
153,124206,Hands on staff who keeps customer well informed. Very friendly and welcoming. We enjoyed very tasty meat and lovely sides. All food was tasty and something extraordinary.  We loved it and would go back.,5,5.0,5.0,5.0,5.0,2017-02-17
154,124206,The food was really excellent. We had the All-In option which was recommended for first time visitors and it was really excellent. Great cocktails and beer too. Great time had by all.,5,5.0,5.0,5.0,5.0,2016-12-10
155,124206,"Loved the option of being able to share the chop platter, which I felt was much better for 2 people, especially cost wise. <br /><br />Cocktails could have an explanation for what they are on the menu",4,4.0,4.0,4.0,5.0,2016-10-13
156,124206,"My girlfriend and I went to Blacklock for her birthday, and the experience was amazing. We had the porterhouse steak which was simply fantastic, and the service was quite possibly the best we&#039;ve ever had in London. So much so we went and told the manager about how impressed we were with the waiter, their attention to detail, use of rapport and delivery. It made her birthday very special, the gave her a glass of prosecco on arrival and cheesecake with a candle when we had finished our meal. The waiter and I ended up harmonising when singing happy birthday! All in all quite simply the best restaurant and steakhouse in London.",5,5.0,5.0,5.0,5.0,2016-07-09
157,14449,"Food was amazing and so was the atmosphere and the service, would definitely recommend and food is worth the price 100%.",5,5.0,5.0,5.0,5.0,2021-08-02
158,14449,"Booked on Festival menu which is 35 each including a drink.<br />We were told they had run out of salmon which made the choice small.<br />Steak arrived and was undercooked for 1 person, it was taken back and brought out when all other 3 people had finished.<br />We were told starters we ordered had run out so had to choose from a limited list again.<br />Service was very slow.<br />Air conditioning made the place freezing and most people seemed relieved when turned off.<br />Toilet had only 2 tiny cubicles for such a big restaurant.<br /><br />Overall food tasted good but the whole experience was a let down.",2,3.0,1.0,2.0,2.0,2021-07-03
159,14449,"So good to be back eating out, it was our first family outing post lockdown &amp; wasn&#039;t disappointed. Amazing steaks, great cocktails &amp; wine, sat outside which was so nice on a bright Saturday afternoon. Great to have you back Gaucho !",5,5.0,5.0,5.0,4.0,2021-06-05
160,14449,"Visited for our anniversary, as usual everything was spot on, even got a special gift at the end👍",5,5.0,5.0,5.0,5.0,2021-05-15
161,14449,Great food!,5,5.0,5.0,5.0,5.0,2021-04-23
162,14449,Excellent lunch. Service from Enrico was superb. He was very knowledgeable about the menu and his recommendations were spot on.,5,5.0,4.0,5.0,4.0,2020-10-29
163,14449,Amazing service (thank you Pasquale) and food was incredible! We will definitely be returning.,5,5.0,5.0,5.0,5.0,2020-09-08
164,14449,Excellent roast!!,4,5.0,5.0,5.0,5.0,2020-08-02
165,14449,My party and I was seated right by the door (even though the restaurant wasn&#039;t busy) and this didn&#039;t make for a great dining experience.,2,4.0,2.0,2.0,2.0,2020-03-07
166,14449,"Disappointing.. I had booked this restaurant on Saturday for my partners birthday, we were both looking forward to the evening as we had heard great things about Gaucho! We had to wait 20 minutes for our table as we were told they were setting up “a better table for us” (ended up in the corner right next to a steel column! God knows where the other one would have been) the waiter asked for our drink &amp; food order, he brought the wrong drinks over .. and then disappeared! Someone else brought out our food even though he was still out serving other tables, not one person asked us how the food was, there was no one to ask about replacing our drinks. I also requested the week before, for a special birthday dessert request (something Gauchos usually do) which I had confirmation from the restaurant that this was all okay... my partner didn’t receive any birthday although the couple sat next to us did... it was a very disappointing evening and spoiled the birthday weekend! Although the food was lovely, it came with bad service and lack of attention to guests.",2,4.0,3.0,2.0,2.0,2020-01-25
167,14449,Excellent restaurant. Great atmosphere and the best steaks!,5,5.0,5.0,5.0,4.0,2019-12-21
168,14449,"First of all, drinks were poor (watered out) so re-ordered and got an okey drink. Ordered then medium-raw stake and got medium/well done, and the told the waitress to please have another one, we the got another really well done and did not order a new item and just returned it. It was also another table behind us that were yelling the whole meal and the staff did not tell them anything. A really bad experience as we was looking forward to going there again, since it WAS one of our favourite restaurants in London.",1,1.0,1.0,2.0,1.0,2019-11-15
169,14449,"Went for my boyfriends birthday and I wanted them to bring out something nice for him and they didnt, just felt rushed because they wanted to hurry up and close",3,4.0,5.0,5.0,3.0,2019-09-22
170,14449,It was great <br />However it was rather unfortunate as it coincided with the pride parade and the noise was unbearable,5,5.0,5.0,5.0,5.0,2019-07-06
171,14449,Worth it with an offer for 50% off food but otherwise quite expensive for what it was. I&#039;ve had a better time at other steak places. Our waiter was lovely though and very attentive,4,3.0,3.0,5.0,2.0,2019-05-01
172,14449,"Very good experience. The steaks were perfectly grilled, juicy and super tasty. Starter and sides fairly good. Malbec red wine at good price. <br /><br />Staff can improve further.  A bit unorganised because me and my friends arrived at different times. I was taken to the bar and never notified when my friends came. Was also given wrong direction where our table is. Our waiter was very friendly, polite and quick, their English not very good.<br /><br />The place very good, nice atmosphere with good taste of decoration.<br /><br />Expensive, but worth the money.<br /><br />I would strongly recommend the experience.",4,4.0,4.0,3.0,2.0,2019-03-09
